Name,Reference,Left,KWIC,Right,variant,potential_passive,verb_transitivity,complement,lemma
"PA267794,Tabarot, Michèle","PA267794,2019-06-18","les sanctions, deux seulement ont été prononcées en 2017. Sincèrement, les élus et les riverains ont le sentiment de",se faire balader,". Je me réjouis d'' avoir pu poser cette question et je vous demande de mettre en place le groupe de travail demandé, pour",se faire,1,transitive,0,balader
"PA340853,Leclerc, Sébastien","PA340853,2019-06-19",", mais qui suscitent tout de même des interrogations. Il a raison ! Par exemple, les masseurs-kinésithérapeutes",se font contrôler,", puis sanctionner financièrement, s'' ils ont un niveau d'' activité supérieur à la moyenne départementale. On se",se faire,1,transitive,0,contrôler
"PA340853,Leclerc, Sébastien","PA340853,2019-06-19",", mais qui suscitent tout de même des interrogations. Il a raison ! Par exemple, les masseurs-kinésithérapeutes","se font contrôler, puis sanctionner","financièrement, s'' ils ont un niveau d'' activité supérieur à la moyenne départementale. On se trouve alors dans une",se faire,1,transitive,0,sanctionner
"PA340853,Leclerc, Sébastien","PA340853,2019-06-19","professionnels consciencieux acceptent de travailler davantage pour répondre aux besoins de la population, et ils",se font sanctionner,"pour avoir pratiqué trop d'' actes, alors que ces actes avaient été prescrits à un autre niveau. Ils vont bientôt",se faire,1,transitive,0,sanctionner
"PA608172,Pires Beaune, Christine","PA608172,2019-06-19","et se heurte à des difficultés, ce qui nuit aux victimes de la Dépakine . Il est très difficile à celles-ci de",se faire indemniser,", d'' où la présente proposition de résolution. En effet, les démarches sont lourdes et longues : pour qu'' une offre d''",se faire,1,transitive,0,indemniser
"PA607846,Darmanin, Gérald","PA607846,2019-06-19","les collectivités territoriales. Nous avons du mal à effectuer ces contrôles ! Madame Rabault , je suis certain que",vous vous faites respecter,"par votre préfet. J '' ai d'' ailleurs donné un avis favorable à un amendement prévoyant que les parlementaires soient,",se faire,1,transitive,par,respecter
"PA610667,Serville, Gabriel","PA610667,2019-06-20","pensée particulière pour les habitants de Passamaïnty ainsi que pour les forces de l'' ordre, mobilisées face au gang",se faisant appeler,""" brigade anti-BAC "", qui sème la terreur dans ce quartier de la capitale. Député de Guyane , où sévit aussi un climat de",se faire,1,transitive,0,appeler
"PA722390,Corneloup, Josiane","PA722390,2019-06-20",d'' assurer la continuité de l'' accueil. Nombre d'' accueillants familiaux se trouvent dans l'' impossibilité de,se faire remplacer,"pour prendre leurs congés, alors même qu'' ils ont droit à trente jours de congés par an. J '' ai rencontré des accueillants",se faire,1,transitive,0,remplacer
"PA1206,Dupont-Aignan, Nicolas","PA1206,2019-06-25",. Et la seule question qui se pose est la suivante : votre gouvernement va -t - il continuer à laisser notre industrie,se faire dépecer,", après Technip , Alcatel , Lafarge et maintenant Alstom ? La parole est à M. le ministre de l'' économie et des finances. Je",se faire,1,transitive,0,dépecer
"PA609726,Aubert, Julien","PA609726,2019-06-26",": en d'' autres termes, plus vous faites des économies, plus la dernière tonne économisée coûte cher. Peut - on, sans",se faire insulter,", suggérer que l'' impact n'' est pas considérable ? Nous devons regarder d'' où nous partons. La France émet 4,38 tonnes de",se faire,1,transitive,0,insulter
"PA331582,Vigier, Philippe","PA331582,2019-06-27","années précédentes. Il doit aussi nous alerter, car il révèle qu'' un nombre de plus en plus élevé de Français renoncent à",se faire soigner,". Eh oui ! Il est aussi la preuve que l'' égal accès aux soins, sujet qui nous occupe ce matin, ne peut se résumer à la lutte",se faire,1,transitive,0,soigner
"PA607553,Potier, Dominique","PA607553,2019-07-02",est d'' avoir accordé une réduction d'' impôts et privé ainsi plus de la moitié des Français de la possibilité de,se faire accompagner,"par l'' État pour donner. Eh oui ! Je n'' ai pas compris votre explication, monsieur le ministre. Nous savons tous ce qu'' est",se faire,1,transitive,par,accompagner
"PA721984,Latombe, Philippe","PA721984,2019-07-03","votre texte, vous avez dit que ce qui est interdit dans la sphère publique réelle doit aussi l'' être sur internet. Quand",vous vous faites insulter,"dans un bus, vous n'' êtes pas traité différemment selon que le bus est plus ou moins plein ! La personne victime de propos",se faire,1,transitive,0,insulter
"PA332228,Benoit, Thierry","PA332228,2019-07-03",". Alors que ceux qui pratiquent l'' élevage et ceux qui le soutiennent, comme Marc Le Fur le fait depuis tant d'' années,",se font agresser,"sur les réseaux sociaux, sans que le législateur ne puisse rien réglementer, entendre la garde des sceaux dire, dans",se faire,1,transitive,0,agresser
"PA720202,Krimi, Sonia","PA720202,2019-07-03","de jeter un petit coup d'' œil au dossier que je lui donne. Ce n'' est vraiment pas tolérable. Aucun rapport ! Moi aussi,",je me fais traiter,"de "" sale Arabe "" ! La parole est à M. Sylvain Maillard . Tout d'' abord, je veux dire à Mme la rapporteure que je connais son",se faire,1,transitive,0,traiter
"PA721210,Corbière, Alexis","PA721210,2019-07-03","que, parce qu'' on n'' est pas d'' accord avec vous, on serait insensible au fait que des Français de confession juive",se font assassiner,sur le territoire national ? C '' est indigne ! Merah et Coulibaly ont évoqué Israël ! S '' il vous plaît ! Cette manière,se faire,1,transitive,0,assassiner
"PA719608,Ménard, Emmanuelle","PA719608,2019-07-03",ou moins aisée à prendre. Le délai de vingt-quatre heures est manifestement trop court pour permettre à l'' opérateur de,se faire conseiller,"juridiquement lorsque le contenu fait partie de cette zone grise. Si ce délai était maintenu, il inciterait",se faire,1,transitive,0,conseiller
"PA719952,Mis, Jean-Michel","PA719952,2019-07-04",saisie pourrait s'' effectuer sans autorisation parentale afin de permettre aux enfants victimes de haine en ligne de,se faire aider,même si leurs parents n'' en sont pas informés. Cette proposition s'' inscrit dans la continuité logique des,se faire,1,transitive,0,aider
"PA643210,Lecornu, Sébastien","PA643210,2019-07-10","aussi des coûts dans l'' immédiat. Les communes, qui ont alors besoin d'' un accompagnement financier et juridique,",se font assister,"en ingénierie, laquelle peut faire défaut à celles qui sont rurales et de petite taille. Les services de l'' État font le",se faire,1,transitive,0,assister
"PA721202,Coquerel, Éric","PA721202,2019-07-11","' est donc de son rôle éternel de Robin des Bois inversé, qui prend aux pauvres pour donner aux riches, et aimerait en plus",se faire applaudir,pour cela. D '' autant qu'' à l'' austérité qu'' il fait subir aux plus pauvres s'' ajoute celle qu'' il impose aux collectivités,se faire,1,transitive,0,applaudir
"PA720746,Waserman, Sylvain","PA720746,2019-07-17",que nous sommes seraient incompétents ou ne sauraient pas lire des textes. C '' est l'' hôpital qui se moque de la charité !,Nous venons de nous faire insulter,"pendant deux heures ! J '' ai ici le document qui vient d'' être évoqué. Madame Batho , vous ne faites pas un rappel au",se faire,1,transitive,0,insulter
"PA720846,Lachaud, Bastien","PA720846,2019-07-18",de technologies étrangères pour le développement des nouveaux outils : parce que nous avons laissé le géant Alcatel,se faire dépecer,", par pure idéologie libérale, de sorte que nous n'' avons plus d'' entreprise française capable de construire ces",se faire,1,transitive,0,dépecer
"PA722142,Ruffin, François","PA722142,2019-09-12",la France a laissé se crasher son transport international. Elle a laissé les transporteurs internationaux français,se faire écraser,"par la concurrence. Pourquoi ? Parce qu'' au niveau européen, pour faire du transport international, un chauffeur",se faire,1,transitive,par,écraser
"PA722126,Chiche, Guillaume","PA722126,2019-09-24","accéder aux soins de suite. Des risques juridiques enfin, qui pèsent aussi sur leurs enfants, du fait de la difficulté à",se faire reconnaître,"pleinement comme mères d'' enfants nés après un recours à une PMA à l'' étranger. Ignorer tout cela, c'' est les laisser dans",se faire,1,transitive,0,reconnaître
"PA330684,Boyer, Valérie","PA330684,2019-09-27",malade ? Ce serait particulièrement choquant. J'' aimerais bien que vous discutiez par exemple avec les médecins qui,se font contrôler,et réprimander quand ils inscrivent un médicament du mauvais côté de l'' ordonnancier bizone. Comment leur,se faire,1,transitive,0,contrôler
"PA330684,Boyer, Valérie","PA330684,2019-09-27",malade ? Ce serait particulièrement choquant. J'' aimerais bien que vous discutiez par exemple avec les médecins qui,se font contrôler et réprimander,quand ils inscrivent un médicament du mauvais côté de l'' ordonnancier bizone. Comment leur expliquerez - vous que vous,se faire,1,transitive,0,réprimander
",",",2019-10-01",". Est - ce là votre vision de la démocratie ? Est - ce ainsi qu'' on porte, dans ce lieu, la voix des Français . Il ne fallait pas",se faire exclure,! Ces éléments seront communiqués à la conférence des présidents. L'' amendement n° 1468 de Mme Emmanuelle Ménard est,se faire,1,transitive,0,exclure
"PA721600,Rossi, Laurianne","PA721600,2019-10-03","en France un organe obtenu contre paiement à l'' étranger. En revanche, on ne peut pas sanctionner un Français qui",se ferait greffer,contre paiement à l'' étranger. L'' amendement vise donc à instituer une application extraterritoriale de notre code,se faire,1,transitive,0,greffer
"PA340343,Saulignac, Hervé","PA340343,2019-10-03","tous : chaque citoyen français est présumé consentant au don d'' organes, sauf à faire expressément valoir son refus en",se faisant inscrire,sur le registre national des refus ou en le couchant par écrit. Vouloir multiplier les supports comprenant cette,se faire,1,transitive,0,inscrire
"PA721600,Rossi, Laurianne","PA721600,2019-10-04",de se prémunir. Afin de protéger nos concitoyens de l'' exposition aux risques sanitaires qu'' ils encourraient en,se faisant transplanter,"à l'' étranger puis en revenant en France sans forcément recourir aux soins nécessaires, il importe de permettre à l''",se faire,1,transitive,0,transplanter
"PA268019,Lagarde, Jean-Christophe","PA268019,2019-10-07","que nos compatriotes soient contaminés par la tuberculose, transmise par des sans-papiers qui n'' auraient pas pu",se faire soigner,. C '' est d'' une telle évidence que tout le monde devrait s'' y rendre ! Il a raison sur ce point ! N '' en faites pas un totem non,se faire,1,transitive,0,soigner
"PA508,Biémouret, Gisèle","PA508,2019-10-07","de la prétendue attractivité de la France , puisque seulement 10 % des mineurs non accompagnés savent qu'' ils peuvent",se faire soigner,", alors même que 36 % d'' entre eux nécessitent des soins urgents. À l'' image des terribles témoignages de situations",se faire,1,transitive,0,soigner
"PA333421,Pancher, Bertrand","PA333421,2019-10-07","conflit mondial, ces hommes que l'' on avait tant de difficulté à intégrer furent mobilisés pour aller combattre et",se faire tuer,"au nom de notre pays. "" Alors que sa situation de famille pouvait le faire maintenir à l'' arrière, il a demandé à repartir",se faire,1,transitive,0,tuer
"PA342601,Brindeau, Pascal","PA342601,2019-10-07","il n'' est pas seulement une charge, un problème et des souffrances, mais qu'' il est aussi la vie telle qu'' elle s'' exprime.",Nous nous faisons alpaguer,"en séance, on nous reproche d'' être agressifs ou insultants, on nous dit obscurantistes, parce que nous refusons de",se faire,1,transitive,0,alpaguer
"PA345619,Philippe, Édouard","PA345619,2019-10-08",– qui s'' étaient rendus sur place à l'' invitation des organisateurs de l'' événement pour participer à une discussion,se font sortir,"manu militari, alors même qu'' ils ont engagé la discussion, sans que personne ne trouve véritablement à y redire. Je ne",se faire,1,transitive,0,sortir
"PA345619,Philippe, Édouard","PA345619,2019-10-15","dialogue et de l'' apaisement. En juin 2017, après son élection à l'' Assemblée nationale , elle réussit le tour de force de",se faire apprécier,"en quelques semaines par tous ses interlocuteurs, notamment par ses adversaires politiques. Inlassablement, elle",se faire,1,transitive,par,apprécier
