"corpus","preloaded/ske_parlamint21_fr"
"subcorpus","-"
"concordance size","1193"
"query","Query:[lemma=""se""] [lemma=""faire""] []{0,3} [tag=""V.N.*""] | [lemma=""je""] []{0,3} [lemma=""me""] [lemma=""faire""] []{0,3} [tag=""V.N.*""] | [lemma=""tu""] []{0,3} [lemma=""te""] [lemma=""faire""] []{0,3} [tag=""V.N.*""] | [lemma=""vous""] [tag!=""Fc""]{0,3} [lemma=""vous""] [lemma=""faire""] []{0,3} [tag=""V.N.*""] | [lemma=""nous""] [tag!=""Fc""]{0,3} [lemma=""nous""] [lemma=""faire""] []{0,3} [tag=""V.N.*""]"
"Reference","Left","KWIC","Right"
"PA719778,2019-05-20","l'' employeur, est très intime. Je ne suis pas certain que ce soit rendre service au fonctionnaire que de lui permettre de","se faire assister","par le représentant d'' une organisation syndicale – je précise que je n'' ai rien contre ces organisations, ayant été"
"PA719778,2019-05-20",", qui s'' est prononcée sur des transactions qui s'' étaient mal déroulées, a indiqué que toute personne pouvait","se faire assister","par la personne de son choix. La seule contrainte pesant sur le salarié est de prévenir son employeur, de manière très"
"PA719778,2019-05-20","très libre : par téléphone, courriel, conversation devant témoin ... Dans ces cas, l'' employeur souhaite souvent","se faire assister","aussi. Dans une organisation syndicale représentative, on peut trouver des gens très compétents, mais qui ne sont pas"
"PA719778,2019-05-20","de ce type de procédures. Afin d'' offrir au fonctionnaire la meilleure assistance possible, il faut lui permettre de","se faire assister","par la personne de son choix, plutôt que de viser exclusivement une organisation syndicale – ou un avocat ou un conseil"
"PA718926,2019-05-20",", qui portent les politiques publiques de l'' État . Ils ont mis un dossard jaune ces derniers temps, ils ont essayé de","se faire entendre",", mais n'' y sont pas parvenus pour l'' instant : vous refusez de les écouter. Protégés par leur statut de fonctionnaires,"
"PA720430,2019-05-20","bling-bling de communication, mais vous ne faites pas grand-chose. Quant aux CTS , ce que je leur conseille, c'' est de","se faire détacher","d'' office – de toute façon, ils n'' auront pas le choix, c'' est le principe du détachement d'' office ! – puis de contester"
"PA721158,2019-05-21","d'' une élection majeure pour le pays, où deux visions s'' affrontent : d'' un côté, celle d'' une Europe ambitieuse, qui veut","se faire respecter","et qui place au cœur de son projet la liberté, la protection et le progrès ; de l'' autre, celle de la division, du"
"PA703535,2019-05-21",", avait été coupée en deux. Les Européens ont, depuis, pas à pas, bâti cette puissance, une Europe qui entend bien","se faire respecter",", qui, naturellement, refuse les ingérences au nom d'' un principe simple : ce qui regarde les Européens doit être décidé"
"PA703535,2019-05-22","et d'' affirmer leur souveraineté. Si elle veut être une puissance, l'' Europe doit se penser comme telle et","se faire respecter",". S'' agissant de l'' Iran , nous avons mis en place l'' outil INSTEX – Instrument in Support of Trade Exchanges – qui"
"PA717151,2019-05-23","dans la vie quotidienne, car les règles ne sont pas les mêmes, et tout peut très rapidement devenir compliqué pour","se faire soigner","ou bien pour se déplacer dans les transports publics. La coopération transfrontalière est pour cette raison une"
"PA718720,2019-05-23","au Luxembourg . Après quoi nous sommes obligés de rédiger des accords transfrontaliers pour demander la permission de","se faire soigner","par ces mêmes médecins, qui pratiquent évidemment les tarifs locaux, bien plus élevés que les tarifs français ! C '' est"
"PA718720,2019-05-23","– en éliminant toutefois la possibilité de pantouflage pour les médecins, cette pratique qui consiste à","se faire racheter","les années que l'' on doit à l'' État par son employeur privé. Quelques chiffres illustrent cette attirance du personnel"
"PA333818,2019-05-23","Luxembourgeois , et je tire cette réflexion de la lecture de votre rapport, cher Bruno , sont plutôt contents de venir","se faire soigner","en France . D'' ailleurs, la balance commerciale entre la France et le Luxembourg est dans ce domaine très positive pour"
"PA721670,2019-05-23","réalité, sur le terrain, les personnes vivant à la frontière suisse ou luxembourgeoise parviennent plus facilement à","se faire soigner","ou à consulter des médecins de qualité. Je voudrais ajouter qu'' il y a là une voie à suivre, potentiellement, pour"
"PA721670,2019-05-23","réalité, sur le terrain, les personnes vivant à la frontière suisse ou luxembourgeoise parviennent plus facilement à","se faire soigner ou à consulter","des médecins de qualité. Je voudrais ajouter qu'' il y a là une voie à suivre, potentiellement, pour traiter d'' autres"
"PA266797,2019-05-27","travail du parlementaire qui est aujourd''hui en cause, ainsi que la possibilité pour l'' opposition de s'' exprimer, de","se faire entendre","et de représenter la diversité des opinions. Il ne s'' agit pas de nier le fait majoritaire, car nous défendons la Ve"
"PA266797,2019-05-27","travail du parlementaire qui est aujourd''hui en cause, ainsi que la possibilité pour l'' opposition de s'' exprimer, de","se faire entendre et de représenter","la diversité des opinions. Il ne s'' agit pas de nier le fait majoritaire, car nous défendons la Ve République , son"
"PA720892,2019-05-27",", alors que l'' exécutif tentait de faire l'' autruche sur l'' affaire Benalla , a été un moyen pour l'' Assemblée nationale de","se faire respecter",". Nous ne devons en aucun cas être soumis aux caprices d'' un Président si arrogant qu'' il provoquait alors avec une"
"PA267241,2019-05-28","de France –, on recherche un médecin désespérément depuis le départ à la retraite du précédent. Et si ce médecin","se fait attendre",", ce n'' est pas faute d'' implication de la commune : celle-ci a beaucoup investi dans la communication, pour informer de"
"PA719286,2019-05-28","que cet audit n'' est pas en sa possession. Je trouve extrêmement grave et désobligeant que la représentation nationale","se fasse ainsi mener","par le bout du nez, à la recherche d'' un audit introuvable. Les citoyens, et notamment les Porto-Vecchiais , ont droit à"
"PA719138,2019-05-28","débats sur des enjeux qui sont souvent complexes. Rappelons également que ces discussions générales sont le moyen de","se faire entendre","pour les groupes minoritaires, les groupes d'' opposition et les non-inscrits : que chaque élu puisse s'' exprimer est l''"
"PA1874,2019-05-28","de plus en plus rare. Lors de la discussion au début de l'' examen d'' un article, nous pouvons également, même si cela","se fait rarement, parler","à la tribune. Demain, nous n'' aurons plus l'' occasion de parler à la tribune : ce meuble, symbole de la démocratie,"
"PA719608,2019-05-28","propose que la restriction du temps de parole à cinq minutes par groupe, plus cinq minutes pour un député non inscrit, ne","se fasse qu'' à compter","de la deuxième ou de la nouvelle lecture. Il faut peut-être rationaliser les temps de parole, car tout le monde est d''"
"PA720996,2019-05-28","car je considère les contributions comme une innovation dans notre façon de légiférer : elles peuvent être utiles pour","se faire entendre","ou pour marquer sa position sur un sujet, puisque tout ce que nous faisons "" entre dans l'' histoire "". En revanche, je"
"PA720996,2019-05-28","car je considère les contributions comme une innovation dans notre façon de légiférer : elles peuvent être utiles pour","se faire entendre ou pour marquer","sa position sur un sujet, puisque tout ce que nous faisons "" entre dans l'' histoire "". En revanche, je soutiens l''"
"PA720996,2019-05-29","est à M. M''jid El Guerrab . L'' article 20 est porteur d'' une innovation importante, puisqu'' il autorise la déontologue à","se faire communiquer","toute information ou document permettant de s'' assurer du respect du code de conduite applicable aux représentants d''"
"PA331582,2019-05-29",", sur le décalage que nous constatons entre les décisions que nous prenons et leur application sur le terrain. Or","nous pouvons nous faire épauler","par les services de très grande qualité de l'' Assemblée . Ils comptent des personnels d'' une grande compétence,"
"PA267241,2019-06-03","est à M. Stéphane Demilly . Monsieur Christophe Bouillon , c'' est comme à la messe : ce sont toujours les présents qui","se font engueuler",". J '' ai écouté avec beaucoup d'' attention – comme en commission, où le groupe UDI , Agir et indépendants a été présent –"
"PA720996,2019-06-04","des légions de VTC maraudant et démarchant à proximité de nos aéroports. Il n'' y a pas un matin où, à Orly ou Roissy , on ne","se fasse alpaguer","par ces transporteurs sauvages. Madame la ministre des transports, alors que l'' examen en séance du projet de loi d''"
"PA609245,2019-06-04","demandes précises que celles-ci ont formulées ne sont pas du domaine de l'' impossible. Il s'' agit, premièrement, de","se faire communiquer","l'' intégralité du code APE – activité principale exercée – au lieu d'' un seul de ses chiffres, ce qui ne me semble pas"
"PA335612,2019-06-05","aucunement celle que propose cet amendement. Il ne faut surtout pas penser qu'' un lotissement par exemple ne doit pas","se faire au risque de saturer","les transports : si les transports sont saturés, il faut les développer ! Il faut faire circuler un nombre suffisant de"
"PA335612,2019-06-06","un couloir qui se trouve actuellement en travaux : on imagine les conditions qu'' ils devaient subir ! Pour finir, ils","se faisaient remettre","un ticket – un "" flyer "", comme on dit en anglais – leur indiquant la procédure à suivre et leur expliquant qu'' ils devaient"
"PA609245,2019-06-06","qui a subi retard doit, une fois rentré chez lui, se rendre sur une plateforme, il risque d'' avoir des difficultés à","se faire rembourser",". Parfois, le site ne fonctionne pas ; parfois, c'' est le réseau lui-même qui fonctionne très mal – sans même en revenir au"
"PA720334,2019-06-06","soutenir cette proposition. Quoi de plus simple et de plus naturel que de faire de l'' auto-stop ? Lever le doigt pour","se faire prendre","comme passager est la mobilité réduite à sa plus simple expression, et la plus efficace. La parole est à Mme Laurianne"
",2019-06-06","unique, le titulaire du certificat d'' immatriculation, en l'' occurrence le loueur professionnel. Ce dernier peut","se faire rembourser","par le client le montant du forfait de post-stationnement dans le cadre du contrat qui les lie. Des travaux sont en cours"
"PA609245,2019-06-06","n'' a pas participé aux débats de la commission du développement durable, cela ne l'' a pas empêchée de travailler avec","nous en nous faisant parvenir","informations et commentaires. Vous ne pouvez pas lui reprocher son absence alors qu'' elle n'' est pas membre de la"
"PA719624,2019-06-07","va effectuer, ni le lieu où il devra se rendre. Il n'' a pas toujours le droit de refuser une course car il court le risque de","se faire déclasser",", voire exclure, des plateformes. En concertation avec l'' ensemble du groupe et comme cela avait été évoqué en"
"PA719624,2019-06-07","va effectuer, ni le lieu où il devra se rendre. Il n'' a pas toujours le droit de refuser une course car il court le risque de","se faire déclasser, voire exclure",", des plateformes. En concertation avec l'' ensemble du groupe et comme cela avait été évoqué en commission, nous avons"
"PA335612,2019-06-07",", met les budgets hospitaliers sens dessus dessous : certains hôpitaux n'' arrivent plus à trouver de médecins, qui","se font désormais rémunérer","exclusivement sous cette forme par d'' autres. Bref, notre société va se dégradant, et les dispositions que vous"
